주차장코드,주차장명,주소,주소2,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주자면,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 시간(분 단위),버스 추가 단위 요금,일 최대 요금,위도,경도
172084,도선동(지하) 공영주차장(구),성동구 홍익동 369-0,서울특별시 성동구 홍익동 369-0,NW,노외 주차장,1,시간제 주차장,02-2204-7970,2,20~120분이내 연계데이터 존재(정보수집중),190,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-28 14:28,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.565567,127.0316914
172089,홍익동(건물) 공영주차장(구),성동구 홍익동 252-0,서울특별시 성동구 홍익동 252-0,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0,미연계중,85,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-28 14:24,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.5656391,127.033905
172120,성수1가1동(건물) 공영주차장(구),성동구 성수동1가 656-260,서울특별시 성동구 성수동1가 656-260,NW,노외 주차장,1,시간제 주차장,02-2204-7970,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),93,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-28 13:37,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.53996228,127.0463849
172130,성수2가3동(건물) 공영주차장(구),성동구 성수동2가 299-19,서울특별시 성동구 성수동2가 299-19,NW,노외 주차장,1,시간제 주차장,02-2204-7970,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),196,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-28 13:51,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.54913662,127.0551983
172134,성수2가1동(건물) 공영주차장(구),성동구 성수동2가 571-1,서울특별시 성동구 성수동2가 571-1,NW,노외 주차장,1,시간제 주차장,02-2204-7970,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),163,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-28 13:55,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.53716718,127.0561968
172144,강변(건물) 공영주차장(구),성동구 성수동1가 366-1,서울특별시 성동구 성수동1가 366-1,NW,노외 주차장,1,시간제 주차장,02-2204-7970,0,미연계중,101,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-28 13:33,N,무료,N,무료,,,100,5,100,5,0,0,0,0,,37.53696583,127.0490425
172149,용답동(건물) 공영주차장(구),성동구 용답동 4-1,서울특별시 성동구 용답동 4-1,NW,노외 주차장,1,시간제 주차장,02-2204-7970,2,20~120분이내 연계데이터 존재(정보수집중),164,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-28 14:00,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.56458022,127.0543217
172178,자양유수지 공영주차장(구),광진구 자양동 594-0,서울특별시 광진구 자양동 594-0,NW,노외 주차장,1,시간제 주차장,02-2049-4596,0,미연계중,281,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-14 13:49,N,무료,N,무료,0,,150,5,0,0,0,0,0,0,0,37.529677,127.077601
172184,동서울 노외주차장(구),광진구 구의동 598-1,서울특별시 광진구 구의동 598-1,NW,노외 주차장,1,시간제 주차장,,0,미연계중,25,Y,유료,N,야간 미개방,800,1900,800,1900,0,0,2019-06-10 9:31,N,무료,Y,유료,100000,,250,5,250,5,0,0,0,0,30000,37.53352007,127.0913292
172198,구의1동 공영주차장(구),광진구 구의동 243-78,서울특별시 광진구 구의동 243-78,NW,노외 주차장,1,시간제 주차장,02-2049-4596,0,미연계중,172,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-14 13:36,N,무료,N,무료,,,150,5,0,0,0,0,0,0,0,37.53828214,127.0878917
172204,능동공영주차장(구),광진구 능동 205-0,서울특별시 광진구 능동 205-0,NW,노외 주차장,1,시간제 주차장,02-2049-4595,0,미연계중,77,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-09-15 14:47,N,무료,N,무료,0,,200,5,200,5,0,0,0,0,0,37.55402859,127.0802703
172215,화양동 공영(구),광진구 화양동 63-2,서울특별시 광진구 화양동 63-2,NW,노외 주차장,1,시간제 주차장,,0,미연계중,44,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:31,N,무료,N,무료,80000,,150,5,150,5,0,0,0,0,,,
172218,자양4동 공영주차장(구),광진구 자양동 5-5,서울특별시 광진구 자양동 5-5,NW,노외 주차장,1,시간제 주차장,02-2049-4595,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),83,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-14 13:47,N,무료,N,무료,100000,,150,5,0,0,0,0,0,0,0,37.53867795,127.0682434
172228,외대역주차빌딩 공영(구),동대문구 이문동 306-14,서울특별시 동대문구 이문동 306-14,NW,노외 주차장,1,시간제 주차장,,0,미연계중,84,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:31,N,무료,N,무료,170000,,500,10,500,10,0,0,0,0,,,
172230,청량리동 노외주차장(구),동대문구 청량리동 51-4,서울특별시 동대문구 청량리동 51-4,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0,미연계중,26,Y,유료,N,야간 미개방,900,1900,900,1900,900,1900,2019-06-10 9:31,N,무료,N,무료,,,1000,60,0,0,0,0,0,0,10000,37.58404715,127.0490188
172259,장영당길 공영주차장(구3동)(구),동대문구 답십리동 484-7,서울특별시 동대문구 답십리동 484-7,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0,미연계중,193,Y,유료,N,야간 미개방,900,1900,900,1900,900,1900,2019-06-10 9:31,N,무료,N,무료,,,1000,60,0,0,0,0,0,0,10000,,
172272,동답 공영주차장(구),동대문구 답십리동 2-283,서울특별시 동대문구 답십리동 2-283,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0,미연계중,67,Y,유료,N,야간 미개방,900,1900,900,1900,900,1900,2019-06-10 9:34,N,무료,N,무료,,,1000,60,0,0,0,0,0,0,10000,,
172282,회기동 공영주차장(구),동대문구 회기동 1-1,서울특별시 동대문구 회기동 1-1,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0,미연계중,100,Y,유료,N,야간 미개방,900,1900,900,1900,900,1900,2019-06-10 9:34,N,무료,N,무료,,,1000,60,0,0,0,0,0,0,10000,37.59208429,127.0554514
172297,청량리동 공영주차장(구),동대문구 청량리동 435-0,서울특별시 동대문구 청량리동 435-0,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0,미연계중,67,Y,유료,N,야간 미개방,900,1900,900,1900,900,1900,2019-06-10 9:34,N,무료,N,무료,,,1000,60,0,0,0,0,0,0,10000,37.58544944,127.0445522
172303,늘봄주차장(구),중랑구 면목동 22-12,서울특별시 중랑구 면목동 22-12,NW,노외 주차장,1,시간제 주차장,02-437-1987,0,미연계중,72,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:34,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,0,37.58985533,127.0964356
172318,용마폭포공원공영주차장(구),중랑구 면목동 1-4,서울특별시 중랑구 면목동 1-4,NW,노외 주차장,3,시간제 + 거주자 주차장,,0,미연계중,119,Y,유료,N,야간 미개방,900,2100,900,2100,0,0,2019-06-10 9:34,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,,
172321,까치공원공영주차장(구),중랑구 면목동 570-0,서울특별시 중랑구 면목동 570-0,NW,노외 주차장,1,시간제 주차장,080-490-3894,0,미연계중,90,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:34,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,0,37.58344393,127.0873474
172344,원묵 고등학교 공용 지하주차장(구),중랑구 묵동 23-0,서울특별시 중랑구 묵동 23-0,NW,노외 주차장,1,시간제 주차장,,0,미연계중,107,Y,유료,N,야간 미개방,0,0,0,0,0,0,2019-06-10 9:31,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,0,37.61542338,127.0860494
172367,은행나무공영주차장(구),중랑구 면목동 107-5,서울특별시 중랑구 면목동 107-5,NW,노외 주차장,1,시간제 주차장,,0,미연계중,97,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:31,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,0,37.58701918,127.0914957
172378,면목5동공영주차장(구),중랑구 면목동 162-22,서울특별시 중랑구 면목동 162-22,NW,노외 주차장,1,시간제 주차장,02-432-4174,0,미연계중,67,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:31,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,0,37.58296438,127.080075
172382,봉화산역(남) 공영주차장(시),중랑구 신내동 647-0,서울특별시 중랑구 신내동 647-0,NW,노외 주차장,1,시간제 주차장,02-1688-1054,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),86,Y,유료,N,야간 미개방,900,2200,900,2200,900,2200,2023-10-12 17:23,N,무료,N,무료,42000,,80,5,80,5,0,0,0,0,0,37.61642995,127.0919719
172384,동원시장공영주차장(구),중랑구 면목동 74-33,서울특별시 중랑구 면목동 74-33,NW,노외 주차장,1,시간제 주차장,,0,미연계중,26,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:31,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,0,37.58987969,127.0931487
172385,상봉2동공영주차장(구),중랑구 상봉동 110-38,서울특별시 중랑구 상봉동 110-38,NW,노외 주차장,1,시간제 주차장,02-1577-3325,0,미연계중,83,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:31,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,0,37.59305102,127.084216
172386,중화1동공영주차장(구),중랑구 중화동 29-2,서울특별시 중랑구 중화동 29-2,NW,노외 주차장,1,시간제 주차장,02-438-7489,0,미연계중,130,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:31,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,,37.60270927,127.0816571
172459,시네마빌딩공영주차장(구),성북구 돈암동 538-59,서울특별시 성북구 돈암동 538-59,NW,노외 주차장,1,시간제 주차장,070-8644-8323,0,미연계중,100,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:33,N,무료,N,무료,86000,,150,5,150,5,0,0,0,0,10000,,
172478,벤처빌딩(구),성북구 장위동 65-154,서울특별시 성북구 장위동 65-154,NW,노외 주차장,1,시간제 주차장,,0,미연계중,56,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:37,N,무료,N,무료,80000,,150,5,150,5,0,0,0,0,10000,,
172480,마을공원(구),성북구 장위동 77-79,서울특별시 성북구 장위동 77-79,NW,노외 주차장,1,시간제 주차장,,0,미연계중,98,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:37,N,무료,N,무료,96000,,150,5,150,5,0,0,0,0,10000,,
172530,대지시장길 공영주차장(구),강북구 미아동 703-8,서울특별시 강북구 미아동 703-8,NW,노외 주차장,1,시간제 주차장,02-944-3035,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),47,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-18 17:42,N,무료,N,무료,100000,,200,5,200,5,0,0,0,0,,37.62016376,127.0203164
172540,동방고개(구),성북구 장위동 230-110,서울특별시 성북구 장위동 230-110,NW,노외 주차장,1,시간제 주차장,,0,미연계중,66,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:37,N,무료,N,무료,80000,,150,5,150,5,0,0,0,0,10000,,
1725413,청계3(북1) 공영주차장(시),종로구 예지동 140-1,서울특별시 종로구 예지동 140-1,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:32,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,,
172550,송중동 공영주차장(구),강북구 미아동 48-1,서울특별시 강북구 미아동 48-1,NW,노외 주차장,1,시간제 주차장,02-944-3038,0,미연계중,53,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-18 17:39,N,무료,N,무료,100000,,200,5,200,5,0,0,0,0,10000,37.61165492,127.0336362
172562,시범 공영주차장(구),강북구 수유동 190-11,서울특별시 강북구 수유동 190-11,NW,노외 주차장,1,시간제 주차장,02-944-3029,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),45,Y,유료,N,야간 미개방,800,2200,800,2200,900,1800,2023-07-19 13:16,N,무료,N,무료,,,250,5,250,5,0,0,0,0,20000,37.64005648,127.0259585
172563,오패산공영주차장(구),강북구 미아동 133-100,서울특별시 강북구 미아동 133-100,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),76,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-18 17:30,N,무료,N,무료,,,150,5,150,5,0,0,0,0,10000,37.6221541,127.0311473
172564,냉천길 공영주차장(구),강북구 미아동 756-1,서울특별시 강북구 미아동 756-1,NW,노외 주차장,1,시간제 주차장,02-944-3040,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),103,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-18 17:48,N,무료,N,무료,100000,,200,5,200,5,0,0,0,0,10000,37.62400561,127.0195385
172580,인수동공영주차장(구),강북구 수유동 126-0,서울특별시 강북구 수유동 126-0,NW,노외 주차장,1,시간제 주차장,02-944-3045,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),89,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-19 13:15,N,무료,N,무료,100000,,200,5,200,5,0,0,0,0,10000,37.63608367,127.0184499
172582,쌍문2동 2공영주차장(구),도봉구 쌍문동 81-102,서울특별시 도봉구 쌍문동 81-102,NW,노외 주차장,2,거주자 우선 주차장,02-2091-4215,0,미연계중,18,Y,유료,N,야간 미개방,0,0,0,0,0,0,2021-01-11 15:32,N,무료,N,무료,0,,0,0,0,0,0,0,0,0,0,,
172592,도봉2동 법조타운 공영주차장(구),도봉구 도봉동 624-105,서울특별시 도봉구 도봉동 624-105,NW,노외 주차장,3,시간제 + 거주자 주차장,02-901-5100,0,미연계중,155,Y,유료,N,야간 미개방,900,1800,900,1800,900,1800,2022-05-27 11:24,N,무료,N,무료,0,,100,5,100,5,0,0,0,0,0,,
172594,교통광장공영주차장(구),강북구 우이동 265-0,서울특별시 강북구 우이동 265-0,NW,노외 주차장,1,시간제 주차장,02-944-3027,0,미연계중,56,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-19 13:39,N,무료,N,무료,100000,,200,5,200,5,0,0,0,0,10000,37.663387,127.012621
172602,창2동4공영주차장(구),도봉구 창동 582-22,서울특별시 도봉구 창동 582-22,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2091-4215,0,미연계중,82,Y,유료,N,야간 미개방,900,1800,900,1800,900,1800,2019-09-09 7:43,N,무료,N,무료,,,100,5,100,5,0,0,0,0,,,
172605,우이동 공영주차장(시),강북구 우이동 105-2,서울특별시 강북구 우이동 105-2,NW,노외 주차장,1,시간제 주차장,02-944-3044,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),82,N,무료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-19 13:35,N,무료,N,무료,,,,,,,0,0,0,0,80000,37.65671789,127.011637
172632,동막골 (구),노원구 상계동 31-0,서울특별시 노원구 상계동 31-0,NW,노외 주차장,1,시간제 주차장,02-939-7708,0,미연계중,38,Y,유료,N,야간 미개방,900,1800,1000,1400,0,0,2019-06-10 9:34,N,무료,Y,유료,100000,,150,5,150,5,0,0,0,0,8100,,
172643,수색동공영주차장(구),은평구 수색동 78-2,서울특별시 은평구 수색동 78-2,NW,노외 주차장,1,시간제 주차장,,0,미연계중,111,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-11-27 16:18,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.58049896,126.8989315
172650,창1동 1공영주차장(구),도봉구 창동 657-37,서울특별시 도봉구 창동 657-37,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2091-4215,0,미연계중,42,Y,유료,N,야간 미개방,900,1800,900,1800,900,1800,2019-09-09 7:46,N,무료,N,무료,0,,100,5,100,5,0,0,0,0,0,,
172663,창3동 1공영주차장(구),도봉구 창동 504-21,서울특별시 도봉구 창동 504-21,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2091-4215,0,미연계중,80,Y,유료,N,야간 미개방,900,1800,900,1800,900,1800,2019-09-09 7:43,N,무료,N,무료,0,,100,5,100,5,0,0,0,0,0,,
172683,새장골공영주차장(구),은평구 불광동 480-352,서울특별시 은평구 불광동 480-352,NW,노외 주차장,1,시간제 주차장,02-355-5947,0,미연계중,40,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:38,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.62446275,126.9235464
172695,건영백화점앞(구),노원구 중계동 507-0,서울특별시 노원구 중계동 507-0,NW,노외 주차장,1,시간제 주차장,02-949-7705,0,미연계중,137,Y,유료,N,야간 미개방,1000,2000,1000,1800,1100,1800,2019-06-10 9:34,N,무료,N,무료,150000,,250,5,250,5,0,0,0,0,16500,,
172696,등나무근린공원(구),노원구 중계동 508-1,서울특별시 노원구 중계동 508-1,NW,노외 주차장,1,시간제 주차장,02-949-7706,0,미연계중,151,Y,유료,N,야간 미개방,1030,2100,1030,2200,0,0,2019-06-10 9:37,N,무료,Y,유료,150000,,250,5,250,5,0,0,0,0,16500,,
172703,응암3동 공동주차장(구),은평구 응암동 580-4,서울특별시 은평구 응암동 580-4,NW,노외 주차장,1,시간제 주차장,02-350-5188,0,미연계중,160,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2020-10-30 15:14,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.59345156,126.9153949
172707,역말 공영주차장(구),은평구 역촌동 12-42,서울특별시 은평구 역촌동 12-42,NW,노외 주차장,2,거주자 우선 주차장,02-350-5183,0,미연계중,47,Y,유료,N,야간 미개방,0,0,0,0,0,0,2020-10-30 15:15,N,무료,N,무료,0,,0,0,0,0,0,0,0,0,0,37.607564,126.916549
172755,충현동 제1거주자우선주차장(구),서대문구 충정로2가 78-13,서울특별시 서대문구 충정로2가 78-13,NW,노외 주차장,3,시간제 + 거주자 주차장,02-360-8542~3,0,미연계중,63,Y,유료,N,야간 미개방,1000,1900,1000,1900,1000,1900,2019-06-10 9:34,N,무료,N,무료,,,50,5,50,5,0,0,0,0,0,,
172777,갈현1동공영주차장(구),은평구 갈현동 9-112,서울특별시 은평구 갈현동 9-112,NW,노외 주차장,1,시간제 주차장,02-357-5947,0,미연계중,61,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-11-27 15:05,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,0,37.62648828,126.915338
172844,마포유수지(시),마포구 마포동 36-1,서울특별시 마포구 마포동 36-1,NW,노외 주차장,5,시간제 + 버스전용 주차장,02-2290-6093,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),503,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-10-12 17:14,N,무료,N,무료,162000,,220,5,220,5,,,,,0,37.53890027,126.9426686
172881,상암1 공영주차장(구),마포구 상암동 1621-0,서울특별시 마포구 상암동 1621-0,NW,노외 주차장,1,시간제 주차장,02-373-5401,0,미연계중,214,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2022-01-27 18:11,N,무료,N,무료,100000,,200,5,,,0,0,0,0,0,,
172904,목동공영주차장(구),양천구 목동 915-0,서울특별시 양천구 목동 915-0,NW,노외 주차장,1,시간제 주차장,02-2644-1386,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),894,Y,유료,N,야간 미개방,700,2200,800,1900,800,1900,2023-08-30 11:09,N,무료,N,무료,100000,,150,5,,,0,0,0,0,10000,37.526539,126.876659
172907,망원1-1 공영주차장(구),마포구 망원동 418-39,서울특별시 마포구 망원동 418-39,NW,노외 주차장,3,시간제 + 거주자 주차장,02-300-5041,0,미연계중,68,Y,유료,N,야간 미개방,900,1700,0,0,0,0,2022-01-27 17:52,N,무료,N,무료,,,1000,60,500,30,0,0,0,0,0,,
172912,염리 공영주차장(구),마포구 염리동 174-3,서울특별시 마포구 염리동 174-3,NW,노외 주차장,1,시간제 주차장,02-300-5052,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),135,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-22 9:26,N,무료,N,무료,170000,,250,5,250,5,0,0,0,0,0,37.54199792,126.9452373
172916,목2동 월촌(구),양천구 목동 525-0,서울특별시 양천구 목동 525-0,NW,노외 주차장,1,시간제 주차장,02-2061-4369,0,미연계중,79,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2022-08-01 15:59,N,무료,N,무료,50000,,50,5,50,5,0,0,0,0,,37.54595116,126.874623
172923,성산2-1 공영주차장(구),마포구 성산동 199-0,서울특별시 마포구 성산동 199-0,NW,노외 주차장,3,시간제 + 거주자 주차장,02-300-5041,0,미연계중,59,Y,유료,N,야간 미개방,900,1700,0,0,0,0,2022-01-27 18:19,N,무료,N,무료,0,,1000,60,500,30,0,0,0,0,0,,
172927,한두공영주차장(구),양천구 목동 610-5,서울특별시 양천구 목동 610-5,NW,노외 주차장,1,시간제 주차장,02-2652-2637,0,미연계중,39,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:35,N,무료,N,무료,50000,,50,5,50,5,0,0,0,0,0,37.54876937,126.8662288
172934,우리공영주차장(구),양천구 목동 907-8,서울특별시 양천구 목동 907-8,NW,노외 주차장,1,시간제 주차장,070-7119-2792,0,미연계중,39,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2020-09-02 14:10,N,무료,Y,유료,100000,,150,5,150,5,0,0,0,0,,,
172935,웃우물 공영주차장(시),양천구 신정동 943-25,서울특별시 양천구 신정동 943-25,NW,노외 주차장,1,시간제 주차장,02-2290-6311,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),79,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2021-10-07 13:04,N,무료,N,무료,140000,,220,5,220,5,0,0,0,0,0,37.52379759,126.8514175
172936,광장주차장(구),양천구 목동 907-19,서울특별시 양천구 목동 907-19,NW,노외 주차장,1,시간제 주차장,070-7119-2792,0,미연계중,42,Y,유료,N,야간 미개방,900,1900,900,1900,0,0,2022-08-01 15:46,N,무료,Y,유료,100000,,150,5,150,5,0,0,0,0,,,
172937,목동체비지 공영주차장(시),양천구 목동 908-26,서울특별시 양천구 목동 908-26,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),55,Y,유료,N,야간 미개방,800,2100,800,2100,800,2100,2023-10-12 17:16,N,무료,N,무료,90000,,130,5,130,5,0,0,0,0,,37.53679354,126.8806468
172941,달마을주차장(구),양천구 목동 532-18,서울특별시 양천구 목동 532-18,NW,노외 주차장,1,시간제 주차장,010-5318-724,0,미연계중,30,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2020-08-27 17:46,N,무료,N,무료,50000,,50,5,50,5,0,0,0,0,,37.54437302,126.8716376
172943,망원2-1 공영주차장(구),마포구 망원동 428-5,서울특별시 마포구 망원동 428-5,NW,노외 주차장,3,시간제 + 거주자 주차장,,0,미연계중,62,Y,유료,N,야간 미개방,900,1700,0,0,0,0,2022-01-27 18:01,N,무료,N,무료,,,1000,60,500,30,0,0,0,0,0,,
172947,한서 공영주차장(구),마포구 염리동 24-170,서울특별시 마포구 염리동 24-170,NW,노외 주차장,3,시간제 + 거주자 주차장,02-300-5041,0,미연계중,111,Y,유료,N,야간 미개방,900,1700,0,0,0,0,2022-01-27 18:23,N,무료,N,무료,,,1000,60,500,30,0,0,0,0,0,,
172952,목3동 해운주차장(구),양천구 목동 711-6,서울특별시 양천구 목동 711-6,NW,노외 주차장,1,시간제 주차장,,0,미연계중,64,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2022-08-01 15:59,N,무료,N,무료,50000,,50,5,50,5,0,0,0,0,,37.54193427,126.8651302
172957,등촌 2-1 공영주차장(구),강서구 등촌동 531-5,서울특별시 강서구 등촌동 531-5,NW,노외 주차장,1,시간제 주차장,02-2645-1578,0,미연계중,90,Y,유료,N,야간 미개방,0,0,0,0,0,0,2022-01-23 20:23,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,2000,,
172962,화곡7-1 공영주차장(구),강서구 화곡동 370-63,서울특별시 강서구 화곡동 370-63,NW,노외 주차장,1,시간제 주차장,02-2699-8671,0,미연계중,86,Y,유료,N,야간 미개방,1000,1900,0,0,0,0,2021-02-06 15:12,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,8000,,
172970,방화역(서) 공영주차장(시),강서구 방화동 829-1,서울특별시 강서구 방화동 829-1,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),69,Y,유료,N,야간 미개방,800,2100,800,2100,800,2100,2023-10-12 17:20,N,무료,N,무료,91000,,170,5,170,5,0,0,0,0,0,37.57757395,126.8121746
172971,방화역(동) 공영주차장(시),강서구 방화동 830-4,서울특별시 강서구 방화동 830-4,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),66,Y,유료,N,야간 미개방,800,2100,800,2100,800,2100,2023-10-12 17:18,N,무료,N,무료,91000,,170,5,170,5,0,0,0,0,0,37.57730116,126.8133148
172979,개화산역 공영주차장(시),강서구 방화동 845-0,서울특별시 강서구 방화동 845-0,NW,노외 주차장,1,시간제 주차장,02-2290-6064,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),321,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-19 17:24,N,무료,N,무료,91000,,170,5,170,5,0,0,0,0,0,37.57224302,126.8051898
172993,화곡5-1 공영주차장(구),강서구 화곡동 1030-33,서울특별시 강서구 화곡동 1030-33,NW,노외 주차장,1,시간제 주차장,02-2604-8688,0,미연계중,27,Y,유료,N,야간 미개방,0,0,0,0,0,0,2021-02-06 15:10,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,2000,,
173001,공항동(송정역)(시),강서구 공항동 42-8,서울특별시 강서구 공항동 42-8,NW,노외 주차장,2,거주자 우선 주차장,,0,미연계중,11,Y,유료,N,야간 미개방,0,0,0,0,0,0,2020-07-01 14:03,N,무료,N,무료,0,,0,0,0,0,0,0,0,0,0,,
